order_details_id,Revenue
23760,20.500
23761,16.000
23762,11.000
23763,20.500
23764,18.500
23765,12.000
23766,20.750
23767,16.750
23768,20.750
23769,22.000
23770,12.250
23771,16.500
23772,20.750
23773,23.650
23774,17.950
23775,33.000
23776,10.500
23777,20.500
23778,20.750
23779,12.250
23780,12.500
23781,12.500
23782,20.750
23783,12.000
23784,40.500
23785,16.000
23786,12.500
23787,16.750
23788,20.500
23789,12.750
23790,20.750
23791,20.750
23792,20.750
23793,16.750
23794,12.000
23795,16.000
23796,12.500
23797,18.500
23798,11.000
23799,16.500
23800,16.500
23801,12.750
23802,12.000
23803,20.250
23804,16.500
23805,12.500
23806,20.250
23807,12.000
23808,17.500
23809,20.750
23810,20.750
23811,16.000
23812,12.000
23813,17.950
23814,14.500
23815,12.750
23816,16.000
23817,20.500
23818,12.500
23819,20.750
23820,16.750
23821,16.750
23822,12.500
23823,13.250
23824,15.250
23825,16.500
23826,16.000
23827,20.500
23828,16.500
23829,20.750
23830,20.750
23831,14.750
23832,16.500
23833,12.000
23834,20.750
23835,12.500
23836,12.000
23837,16.000
23838,20.750
23839,16.750
23840,12.000
23841,12.500
23842,12.000
23843,12.500
23844,10.500
23845,17.500
23846,12.000
23847,41.500
23848,16.000
23849,16.000
23850,20.250
23851,16.500
23852,20.750
23853,20.750
23854,20.750
23855,17.950
23856,12.000
23857,12.000
23858,20.500
23859,20.250
23860,16.500
23861,20.750
23862,16.750
23863,20.750
23864,17.950
23865,14.500
23866,16.000
23867,20.750
23868,12.000
23869,12.000
23870,12.500
23871,18.500
23872,18.500
23873,14.500
23874,9.750
23875,20.750
23876,17.950
23877,16.500
23878,12.000
23879,20.750
23880,14.750
23881,20.750
23882,16.750
23883,16.000
23884,12.000
23885,14.500
23886,20.250
23887,16.000
23888,12.000
23889,12.000
23890,12.250
23891,12.750
23892,20.500
23893,18.500
23894,16.500
23895,12.750
23896,13.250
23897,12.000
23898,21.000
23899,12.250
23900,12.000
23901,20.500
23902,9.750
23903,16.750
23904,16.750
23905,16.750
23906,13.250
23907,16.000
23908,12.000
23909,41.500
23910,12.500
23911,20.750
23912,16.750
23913,15.250
23914,16.750
23915,17.950
23916,12.500
23917,20.250
23918,16.750
23919,16.250
23920,16.750
23921,9.750
23922,16.500
23923,20.750
23924,16.000
23925,12.750
23926,12.500
23927,13.250
23928,16.000
23929,12.000
23930,20.250
23931,20.750
23932,12.250
23933,12.000
23934,20.750
23935,20.750
23936,12.500
23937,12.500
23938,20.250
23939,20.750
23940,20.750
23941,18.500
23942,20.750
23943,20.500
23944,20.250
23945,20.750
23946,16.000
23947,18.500
23948,12.500
23949,20.500
23950,12.000
23951,17.950
23952,16.500
23953,20.750
23954,16.000
23955,16.000
23956,15.250
23957,12.000
23958,16.000
23959,16.000
23960,20.750
23961,20.750
23962,20.750
23963,20.750
23964,16.500
23965,20.500
23966,17.950
23967,10.500
23968,12.250
23969,14.750
23970,20.500
23971,20.750
23972,16.000
23973,12.000
23974,18.500
23975,11.000
23976,16.750
23977,16.500
23978,20.500
23979,16.000
23980,16.000
23981,20.250
23982,16.750
23983,12.500
23984,16.500
23985,20.750
23986,12.000
23987,16.750
23988,14.750
23989,20.250
23990,20.750
23991,20.750
23992,25.500
23993,15.250
23994,12.750
23995,20.750
23996,16.750
23997,12.000
23998,16.000
23999,16.750
24000,16.750
24001,16.000
24002,12.000
24003,20.500
24004,17.950
24005,16.750
24006,12.000
24007,16.500
24008,12.250
24009,16.750
24010,16.750
24011,16.000
24012,20.750
24013,20.750
24014,12.750
24015,32.500
24016,20.500
24017,20.750
24018,14.750
24019,20.250
24020,12.000
24021,20.500
24022,17.500
24023,15.250
24024,20.750
24025,16.750
24026,20.750
24027,12.250
24028,20.750
24029,25.500
24030,12.000
24031,18.500
24032,16.500
24033,16.500
24034,20.750
24035,17.950
24036,16.500
24037,16.000
24038,16.750
24039,17.500
24040,20.750
24041,12.000
24042,16.500
24043,12.500
24044,15.250
24045,20.250
24046,20.750
24047,12.000
24048,16.500
24049,12.500
24050,16.500
24051,20.750
24052,12.500
24053,16.750
24054,16.750
24055,16.500
24056,20.250
24057,12.500
24058,20.750
24059,12.750
24060,20.750
24061,12.500
24062,20.250
24063,12.250
24064,17.950
24065,20.750
24066,16.750
24067,16.250
24068,12.250
24069,12.500
24070,41.500
24071,16.000
24072,20.750
24073,14.500
24074,12.500
24075,20.250
24076,20.500
24077,20.750
24078,20.750
24079,16.250
24080,12.750
24081,16.750
24082,32.000
24083,18.500
24084,35.900
24085,16.500
24086,16.000
24087,16.500
24088,12.500
24089,16.500
24090,12.000
24091,20.250
24092,20.750
24093,12.500
24094,23.650
24095,20.750
24096,13.250
24097,9.750
24098,20.750
24099,20.250
24100,12.500
24101,16.000
24102,20.750
24103,20.250
24104,16.750
24105,20.750
24106,12.250
24107,16.500
24108,12.500
24109,16.750
24110,12.750
24111,18.500
24112,16.000
24113,20.750
24114,16.000
24115,20.750
24116,12.500
24117,20.500
24118,9.750
24119,16.500
24120,12.750
24121,16.000
24122,12.000
24123,16.000
24124,16.750
24125,20.750
24126,12.000
24127,16.750
24128,13.250
24129,16.000
24130,20.750
24131,12.750
24132,20.500
24133,12.750
24134,16.750
24135,14.500
24136,11.000
24137,15.250
24138,12.000
24139,12.000
24140,16.750
24141,12.250
24142,20.750
24143,12.750
24144,20.750
24145,18.500
24146,12.000
24147,9.750
24148,16.750
24149,16.250
24150,20.750
24151,16.500
24152,16.750
24153,16.500
24154,16.000
24155,11.000
24156,15.250
24157,16.250
24158,12.250
24159,12.750
24160,12.500
24161,12.000
24162,16.250
24163,16.750
24164,18.500
24165,12.000
24166,16.500
24167,12.000
24168,11.000
24169,12.000
24170,16.500
24171,16.500
24172,20.750
24173,16.500
24174,16.500
24175,20.750
24176,16.000
24177,20.750
24178,16.500
24179,12.000
24180,16.250
24181,20.750
24182,12.750
24183,16.750
24184,51.000
24185,13.250
24186,12.500
24187,12.000
24188,20.750
24189,10.500
24190,12.500
24191,25.500
24192,20.750
24193,15.250
24194,12.500
24195,12.750
24196,20.750
24197,12.750
24198,12.000
24199,17.950
24200,12.000
24201,12.000
24202,41.500
24203,20.750
24204,12.750
24205,20.750
24206,12.750
24207,14.500
24208,20.750
24209,16.000
24210,16.000
24211,12.500
24212,20.250
24213,20.750
24214,16.250
24215,15.250
24216,12.000
24217,12.500
24218,16.500
24219,12.750
24220,12.500
24221,20.750
24222,32.000
24223,12.000
24224,20.250
24225,17.950
24226,16.000
24227,20.500
24228,20.500
24229,20.750
24230,16.750
24231,12.000
24232,18.500
24233,16.500
24234,20.250
24235,20.750
24236,20.500
24237,20.250
24238,9.750
24239,18.500
24240,16.500
24241,12.000
24242,20.750
24243,12.000
24244,20.250
24245,10.500
24246,17.950
24247,16.000
24248,16.500
24249,12.750
24250,13.250
24251,11.000
24252,12.500
24253,12.750
24254,16.750
24255,13.250
24256,20.500
24257,12.000
24258,11.000
24259,41.500
24260,12.500
24261,16.500
24262,25.500
24263,16.000
24264,14.750
24265,12.000
24266,20.750
24267,20.500
24268,12.000
24269,12.000
24270,10.500
24271,16.250
24272,20.750
24273,20.750
24274,12.000
24275,16.250
24276,12.000
24277,20.750
24278,12.000
24279,20.500
24280,33.000
24281,16.750
24282,16.750
24283,20.250
24284,16.750
24285,20.250
24286,16.500
24287,12.000
24288,16.000
24289,20.750
24290,20.500
24291,12.000
24292,21.000
24293,16.250
24294,16.750
24295,10.500
24296,14.500
24297,20.750
24298,12.250
24299,12.000
24300,16.000
24301,20.750
24302,16.000
24303,12.750
24304,20.250
24305,18.500
24306,20.250
24307,20.750
24308,16.500
24309,20.750
24310,16.000
24311,15.250
24312,12.000
24313,16.000
24314,16.000
24315,16.500
24316,20.750
24317,20.750
24318,20.750
24319,12.000
24320,20.750
24321,16.500
24322,16.750
24323,12.750
24324,16.000
24325,16.250
24326,12.750
24327,12.500
24328,17.950
24329,20.500
24330,17.950
24331,12.000
24332,16.000
24333,21.000
24334,16.000
24335,10.500
24336,16.250
24337,12.500
24338,16.500
24339,16.750
24340,12.000
24341,16.500
24342,16.750
24343,20.750
24344,12.000
24345,18.500
24346,12.000
24347,20.750
24348,16.500
24349,14.500
24350,11.000
24351,16.500
24352,16.500
24353,12.500
24354,16.000
24355,12.750
24356,20.750
24357,16.000
24358,16.500
24359,20.250
24360,16.000
24361,12.000
24362,12.250
24363,20.500
24364,16.500
24365,20.250
24366,12.750
24367,12.750
24368,14.750
24369,17.950
24370,12.750
24371,16.250
24372,16.750
24373,20.250
24374,20.250
24375,12.500
24376,20.750
24377,13.250
24378,15.250
24379,20.750
24380,12.750
24381,18.500
24382,15.250
24383,12.000
24384,16.250
24385,16.000
24386,20.750
24387,16.000
24388,20.750
24389,12.000
24390,20.250
24391,12.750
24392,12.000
24393,12.250
24394,20.750
24395,12.750
24396,12.000
24397,12.750
24398,16.000
24399,16.500
24400,10.500
24401,20.250
24402,20.250
24403,12.750
24404,16.500
24405,14.750
24406,12.000
24407,16.500
24408,16.000
24409,12.000
24410,12.000
24411,20.250
24412,20.250
24413,14.500
24414,16.000
24415,20.500
24416,20.500
24417,20.750
24418,16.750
24419,16.000
24420,16.500
24421,16.500
24422,16.000
24423,12.000
24424,20.500
24425,16.750
24426,18.500
24427,12.750
24428,16.000
24429,16.000
24430,10.500
24431,20.500
24432,9.750
24433,16.500
24434,16.750
24435,20.500
24436,12.000
24437,10.500
24438,20.750
24439,12.750
24440,17.500
24441,16.500
24442,9.750
24443,16.500
24444,16.750
24445,12.750
24446,16.000
24447,16.500
24448,12.500
24449,16.750
24450,12.000
24451,12.500
24452,12.750
24453,12.500
24454,16.000
24455,25.500
24456,12.500
24457,16.750
24458,20.750
24459,20.750
24460,16.750
24461,20.750
24462,11.000
24463,21.000
24464,25.500
24465,20.750
24466,16.750
24467,20.750
24468,24.000
24469,23.650
24470,41.500
24471,16.750
24472,32.000
24473,37.000
24474,16.500
24475,20.500
24476,16.750
24477,12.750
24478,20.250
24479,16.000
24480,16.000
24481,12.000
24482,16.500
24483,12.250
24484,12.500
24485,20.750
24486,12.500
24487,16.750
24488,20.250
24489,12.000
24490,18.500
24491,12.500
24492,20.500
24493,16.000
24494,20.500
24495,20.250
24496,12.750
24497,20.750
24498,16.500
24499,16.750
24500,16.250
24501,20.500
24502,12.000
24503,16.750
24504,12.500
24505,9.750
24506,16.000
24507,20.500
24508,21.000
24509,16.500
24510,16.000
24511,16.500
24512,16.500
24513,20.750
24514,16.500
24515,20.750
24516,20.750
24517,20.750
24518,16.750
24519,20.750
24520,16.000
24521,20.750
24522,20.750
24523,9.750
24524,20.750
24525,16.500
24526,20.500
24527,20.750
24528,16.500
24529,20.750
24530,11.000
24531,16.750
24532,16.750
24533,12.000
24534,16.750
24535,20.750
24536,17.950
24537,16.500
24538,16.000
24539,12.500
24540,20.750
24541,11.000
24542,16.750
24543,16.500
24544,20.750
24545,12.500
24546,20.750
24547,16.750
24548,11.000
24549,17.950
24550,25.500
24551,12.000
24552,16.250
24553,12.750
24554,20.250
24555,20.250
24556,16.500
24557,20.750
24558,20.750
24559,12.250
24560,12.000
24561,23.650
24562,16.750
24563,16.500
24564,20.750
24565,20.750
24566,20.750
24567,13.250
24568,20.750
24569,20.750
24570,12.500
24571,12.000
24572,20.500
24573,16.500
24574,11.000
24575,20.750
24576,16.500
24577,12.000
24578,12.500
24579,16.000
24580,20.750
24581,20.250
24582,12.500
24583,12.500
24584,12.000
24585,16.750
24586,16.000
24587,16.000
24588,10.500
24589,18.500
24590,12.000
24591,20.750
24592,20.750
24593,12.000
24594,18.500
24595,14.750
24596,16.500
24597,33.000
24598,11.000
24599,20.750
24600,16.500
24601,41.500
24602,16.000
24603,20.250
24604,16.000
24605,12.000
24606,15.250
24607,20.750
24608,17.950
24609,20.750
24610,16.000
24611,16.750
24612,16.500
24613,16.750
24614,20.250
24615,12.750
24616,16.500
24617,16.750
24618,16.750
24619,16.500
24620,16.750
24621,20.500
24622,16.250
24623,16.500
24624,16.000
24625,20.500
24626,12.500
24627,17.950
24628,16.750
24629,12.000
24630,20.750
24631,16.500
24632,20.500
24633,12.000
24634,17.950
24635,16.750
24636,20.750
24637,12.000
24638,15.250
24639,16.000
24640,9.750
24641,16.000
24642,12.500
24643,12.500
24644,20.500
24645,16.000
24646,12.000
24647,14.750
24648,12.000
24649,12.500
24650,20.750
24651,20.750
24652,16.500
24653,12.250
24654,12.500
24655,12.000
24656,20.750
24657,16.750
24658,12.500
24659,32.500
24660,16.000
24661,16.500
24662,18.500
24663,16.500
24664,20.750
24665,12.000
24666,16.500
24667,16.750
24668,12.000
24669,20.750
24670,12.000
24671,20.250
24672,20.750
24673,16.000
24674,12.500
24675,20.500
24676,20.750
24677,16.750
24678,16.000
24679,12.000
24680,17.950
24681,20.500
24682,12.000
24683,11.000
24684,20.750
24685,14.500
24686,16.500
24687,16.000
24688,11.000
24689,17.950
24690,12.000
24691,20.750
24692,20.750
24693,12.500
24694,12.500
24695,20.750
24696,20.750
24697,12.500
24698,20.750
24699,12.500
24700,16.000
24701,16.500
24702,20.750
24703,16.000
24704,20.250
24705,11.000
24706,20.750
24707,16.750
24708,20.750
24709,16.000
24710,16.000
24711,13.250
24712,15.250
24713,12.500
24714,16.000
24715,16.500
24716,17.950
24717,20.750
24718,16.250
24719,25.500
24720,12.000
24721,16.000
24722,16.500
24723,12.000
24724,12.750
24725,12.000
24726,17.950
24727,17.950
24728,12.000
24729,16.000
24730,16.000
24731,12.750
24732,15.250
24733,20.500
24734,20.750
24735,20.750
24736,16.750
24737,16.500
24738,20.750
24739,12.750
24740,16.000
24741,20.750
24742,12.250
24743,16.500
24744,16.000
24745,16.000
24746,12.250
24747,20.750
24748,20.750
24749,25.500
24750,12.750
24751,10.500
24752,12.000
24753,16.250
24754,20.750
24755,41.500
24756,16.500
24757,41.500
24758,12.500
24759,16.750
24760,12.000
24761,12.500
24762,18.500
24763,20.750
24764,16.500
24765,16.000
24766,20.750
24767,17.950
24768,20.750
24769,16.000
24770,16.500
24771,20.500
24772,16.750
24773,12.750
24774,15.250
24775,17.950
24776,20.750
24777,9.750
24778,20.750
24779,23.650
24780,20.500
24781,12.000
24782,9.750
24783,16.500
24784,10.500
24785,16.500
24786,12.500
24787,12.000
24788,13.250
24789,16.500
24790,20.750
24791,12.000
24792,20.250
24793,17.500
24794,15.250
24795,16.750
24796,20.500
24797,20.750
24798,16.000
24799,20.500
24800,16.750
24801,16.000
24802,11.000
24803,20.250
24804,12.000
24805,16.000
24806,16.250
24807,10.500
24808,20.750
24809,12.000
24810,12.000
24811,12.000
24812,16.000
24813,12.000
24814,20.250
24815,20.250
24816,12.750
24817,16.000
24818,12.000
24819,12.250
24820,16.750
24821,16.500
24822,15.250
24823,41.500
24824,16.750
24825,20.250
24826,16.500
24827,17.950
24828,16.500
24829,16.000
24830,12.000
24831,20.750
24832,25.500
24833,17.950
24834,20.750
24835,12.250
24836,20.250
24837,12.500
24838,12.500
24839,12.500
24840,23.650
24841,20.750
24842,16.750
24843,16.500
24844,12.750
24845,16.750
24846,16.500
24847,12.000
24848,16.750
24849,17.950
24850,16.500
24851,12.500
24852,20.250
24853,15.250
24854,16.750
24855,12.000
24856,20.750
24857,16.000
24858,12.000
24859,12.000
24860,16.750
24861,12.000
24862,16.750
24863,12.750
24864,20.500
24865,20.250
24866,20.750
24867,12.000
24868,18.500
24869,12.000
24870,12.000
24871,12.250
24872,41.500
24873,16.000
24874,12.750
24875,16.500
24876,16.750
24877,12.000
24878,16.500
24879,20.500
24880,16.000
24881,12.000
24882,10.500
24883,12.750
24884,12.500
24885,20.250
24886,20.750
24887,16.750
24888,12.750
24889,18.500
24890,16.500
24891,10.500
24892,17.500
24893,20.250
24894,16.750
24895,14.500
24896,12.500
24897,20.750
24898,16.000
24899,12.750
24900,20.750
24901,9.750
24902,13.250
24903,20.750
24904,20.750
24905,17.950
24906,14.750
24907,14.500
24908,15.250
24909,16.000
24910,20.500
24911,16.000
24912,16.000
24913,12.500
24914,16.000
24915,17.950
24916,16.750
24917,20.750
24918,12.000
24919,16.750
24920,12.750
24921,18.500
24922,33.500
24923,20.250
24924,14.500
24925,15.250
24926,20.750
24927,12.000
24928,9.750
24929,20.500
24930,16.500
24931,12.500
24932,17.950
24933,12.000
24934,16.750
24935,12.000
24936,20.750
24937,20.750
24938,12.000
24939,16.500
24940,20.250
24941,12.000
24942,16.000
24943,20.250
24944,20.250
24945,12.750
24946,24.000
24947,17.950
24948,9.750
24949,12.000
24950,20.250
24951,12.500
24952,12.000
24953,16.500
24954,9.750
24955,20.750
24956,20.750
24957,16.000
24958,16.750
24959,11.000
24960,20.750
24961,16.250
24962,20.500
24963,12.500
24964,16.750
24965,12.500
24966,12.000
24967,16.250
24968,16.000
24969,16.500
24970,16.000
24971,20.500
24972,16.000
24973,18.500
24974,16.750
24975,16.750
24976,12.750
24977,16.500
24978,12.000
24979,20.750
24980,12.500
24981,16.500
24982,16.750
24983,16.000
24984,9.750
24985,16.750
24986,16.000
24987,12.500
24988,20.750
24989,24.000
24990,12.750
24991,12.000
24992,17.950
24993,16.500
24994,16.000
24995,12.000
24996,16.000
24997,20.750
24998,20.250
24999,16.500
25000,12.000
25001,41.500
25002,12.000
25003,12.000
25004,20.250
25005,16.750
25006,12.500
25007,16.500
25008,12.000
25009,20.750
25010,20.750
25011,16.500
25012,12.500
25013,20.500
25014,20.750
25015,12.500
25016,16.500
25017,16.000
25018,16.500
25019,16.750
25020,17.950
25021,20.750
25022,16.750
25023,20.750
25024,12.000
25025,9.750
25026,20.750
25027,20.500
25028,20.750
25029,12.000
25030,20.750
25031,20.750
25032,40.500
25033,15.250
25034,20.750
25035,17.950
25036,20.250
25037,16.000
25038,12.000
25039,25.500
25040,20.750
25041,16.500
25042,12.000
25043,17.950
25044,12.000
25045,20.750
25046,20.750
25047,12.750
25048,20.500
25049,9.750
25050,12.000
25051,12.000
25052,12.750
25053,10.500
25054,20.750
25055,12.750
25056,12.500
25057,20.750
25058,16.750
25059,17.950
25060,20.750
25061,18.500
25062,13.250
25063,16.500
25064,16.750
25065,18.500
25066,12.750
25067,18.500
25068,13.250
25069,16.000
25070,12.500
25071,12.000
25072,20.500
25073,20.500
25074,12.500
25075,20.500
25076,16.500
25077,20.750
25078,18.500
25079,16.500
25080,12.500
25081,20.750
25082,16.750
25083,21.000
25084,16.750
25085,23.650
25086,16.750
25087,20.750
25088,20.500
25089,12.500
25090,20.750
25091,12.000
25092,16.000
25093,12.500
25094,20.750
25095,24.000
25096,20.500
25097,16.000
25098,12.750
25099,14.500
25100,20.500
25101,20.500
25102,9.750
25103,20.750
25104,20.750
25105,16.000
25106,16.000
25107,16.500
25108,14.500
25109,16.750
25110,18.500
25111,12.500
25112,16.750
25113,16.500
25114,20.250
25115,12.750
25116,16.500
25117,20.250
25118,12.250
25119,20.250
25120,20.500
25121,16.500
25122,15.250
25123,20.750
25124,20.750
25125,20.750
25126,20.500
25127,12.250
25128,16.500
25129,16.000
25130,12.000
25131,16.000
25132,12.500
25133,16.750
25134,23.650
25135,12.000
25136,18.500
25137,12.000
25138,16.750
25139,20.750
25140,12.750
25141,17.500
25142,11.000
25143,20.250
25144,20.250
25145,20.250
25146,12.000
25147,16.500
25148,16.250
25149,12.500
25150,12.500
25151,12.500
25152,10.500
25153,20.250
25154,20.750
25155,18.500
25156,16.000
25157,20.250
25158,12.000
25159,20.250
25160,12.500
25161,20.750
25162,16.750
25163,16.500
25164,16.250
25165,18.500
25166,12.500
25167,20.250
25168,20.250
25169,20.750
25170,14.500
25171,16.000
25172,16.750
25173,16.750
25174,16.250
25175,20.750
25176,20.750
25177,16.000
25178,16.750
25179,12.000
25180,16.000
25181,20.750
25182,12.000
25183,20.750
25184,15.250
25185,20.750
25186,12.750
25187,12.000
25188,20.500
25189,16.500
25190,16.500
25191,16.750
25192,10.500
25193,14.500
25194,16.500
25195,12.500
25196,20.250
25197,12.000
25198,20.750
25199,14.500
25200,20.500
25201,12.000
25202,10.500
25203,20.500
25204,23.650
25205,20.500
25206,16.000
25207,12.750
25208,16.000
25209,15.250
25210,16.000
25211,16.250
25212,16.000
25213,20.250
25214,12.000
25215,20.500
25216,20.500
25217,12.750
25218,16.000
25219,17.500
25220,12.750
25221,16.750
25222,12.500
25223,16.500
25224,20.250
25225,11.000
25226,16.750
25227,18.500
25228,9.750
25229,20.750
25230,20.750
25231,16.500
25232,20.750
25233,12.000
25234,18.500
25235,20.250
25236,12.000
25237,9.750
25238,16.750
25239,16.000
25240,16.500
25241,20.750
25242,16.750
25243,12.000
25244,10.500
25245,20.250
25246,20.750
25247,16.500
25248,17.950
25249,16.000
25250,20.500
25251,12.000
25252,12.000
25253,14.500
25254,20.750
25255,13.250
25256,15.250
25257,12.500
25258,12.500
25259,20.750
25260,20.250
25261,16.500
25262,12.500
25263,12.000
25264,20.750
25265,23.650
25266,20.250
25267,12.000
25268,12.750
25269,20.750
25270,21.000
25271,20.750
25272,16.000
25273,16.750
25274,14.500
25275,20.750
25276,20.750
25277,20.750
25278,16.000
25279,17.950
25280,15.250
25281,12.000
25282,20.250
25283,20.750
25284,20.250
25285,13.250
25286,20.500
25287,20.250
25288,15.250
25289,20.750
25290,20.250
25291,12.000
25292,20.750
25293,20.500
25294,16.000
25295,20.250
25296,16.250
25297,12.000
25298,18.500
25299,12.500
25300,12.000
25301,16.250
25302,12.750
25303,23.650
25304,12.250
25305,20.750
25306,16.000
25307,12.000
25308,20.750
25309,16.500
25310,16.000
25311,20.750
25312,14.500
25313,20.250
25314,16.250
25315,16.750
25316,12.000
25317,20.250
25318,12.000
25319,24.000
25320,16.500
25321,10.500
25322,17.500
25323,16.500
25324,25.500
25325,18.500
25326,20.750
25327,12.000
25328,20.250
25329,12.500
25330,16.500
25331,20.250
25332,12.000
25333,18.500
25334,12.750
25335,16.000
25336,20.250
25337,12.500
25338,17.500
25339,20.750
25340,20.750
25341,10.500
25342,16.250
25343,20.750
25344,23.650
25345,13.250
25346,11.000
25347,16.750
25348,20.500
25349,12.000
25350,11.000
25351,16.500
25352,12.500
25353,16.250
25354,20.750
25355,9.750
25356,20.750
25357,17.950
25358,16.250
25359,12.000
25360,12.500
25361,20.750
25362,16.750
25363,12.000
25364,16.000
25365,16.000
25366,16.750
25367,12.000
25368,12.000
25369,20.750
25370,20.500
25371,16.000
25372,20.750
25373,18.500
25374,16.500
25375,16.000
25376,12.500
25377,12.000
25378,16.500
25379,16.750
25380,11.000
25381,20.250
25382,20.750
25383,12.000
25384,12.000
25385,9.750
25386,20.750
25387,12.750
25388,12.000
25389,12.500
25390,12.000
25391,11.000
25392,12.500
25393,20.250
25394,20.750
25395,20.750
25396,18.500
25397,17.950
25398,14.750
25399,10.500
25400,20.750
25401,12.500
25402,12.750
25403,12.000
25404,20.250
25405,20.750
25406,12.750
25407,20.750
25408,20.750
25409,16.750
25410,33.500
25411,12.750
25412,16.000
25413,20.750
25414,16.500
25415,16.750
25416,12.500
25417,16.500
25418,12.750
25419,12.000
25420,16.000
25421,12.000
25422,16.000
25423,12.000
25424,9.750
25425,20.750
25426,20.750
25427,20.250
25428,16.750
25429,16.000
25430,20.750
25431,12.500
25432,11.000
25433,20.750
25434,16.750
25435,14.750
25436,10.500
25437,20.750
25438,16.750
25439,16.250
25440,16.500
25441,16.250
25442,12.000
25443,12.750
25444,20.750
25445,20.750
25446,20.500
25447,20.250
25448,20.250
25449,12.000
25450,16.500
25451,17.950
25452,16.000
25453,9.750
25454,12.750
25455,20.500
25456,16.000
25457,20.750
25458,18.500
25459,13.250
25460,20.750
25461,20.250
25462,16.500
25463,12.000
25464,20.500
25465,16.750
25466,20.750
25467,9.750
25468,41.500
25469,20.750
25470,12.750
25471,12.000
25472,10.500
25473,20.500
25474,20.250
25475,13.250
25476,18.500
25477,13.250
25478,16.500
25479,16.000
25480,16.500
25481,20.750
25482,20.250
25483,12.000
25484,20.750
25485,12.250
25486,16.000
25487,16.500
25488,20.750
25489,12.000
25490,16.000
25491,12.000
25492,20.750
25493,18.500
25494,16.000
25495,16.000
25496,12.500
25497,20.750
25498,18.500
25499,20.250
25500,13.250
25501,20.750
25502,12.750
25503,16.750
25504,16.750
25505,16.000
25506,16.000
25507,20.750
25508,16.000
25509,33.000
25510,20.500
25511,16.500
25512,20.750
25513,16.750
25514,12.000
25515,20.750
25516,20.500
25517,12.000
25518,16.000
25519,12.000
25520,16.000
25521,20.750
25522,20.750
25523,20.500
25524,16.750
25525,20.750
25526,16.750
25527,18.500
25528,20.250
25529,20.750
25530,18.500
25531,20.250
25532,41.500
25533,16.750
25534,12.750
25535,37.000
25536,20.250
25537,20.250
25538,20.500
25539,12.000
25540,12.500
25541,20.750
25542,12.500
25543,12.750
25544,12.500
25545,25.500
25546,12.750
25547,15.250
25548,16.500
25549,20.750
25550,16.500
25551,12.500
25552,20.750
25553,20.500
25554,16.500
25555,14.750
25556,20.500
25557,12.750
25558,16.000
25559,20.250
25560,16.000
25561,24.000
25562,20.250
25563,16.750
25564,20.750
25565,20.750
25566,17.950
25567,16.500
25568,16.500
25569,12.000
25570,20.500
25571,12.250
25572,12.500
25573,21.000
25574,12.000
25575,20.750
25576,10.500
25577,20.750
25578,12.250
25579,16.750
25580,12.750
25581,25.500
25582,16.750
25583,20.250
25584,12.750
25585,20.250
25586,11.000
25587,12.000
25588,16.500
25589,12.750
25590,20.250
25591,20.750
25592,16.000
25593,16.500
25594,20.500
25595,16.500
25596,17.500
25597,21.000
25598,16.750
25599,12.500
25600,16.500
25601,12.500
25602,13.250
25603,16.000
25604,18.500
25605,20.750
25606,12.000
25607,17.950
25608,12.000
25609,20.750
25610,24.000
25611,20.250
25612,16.000
25613,20.750
25614,12.000
25615,20.250
25616,16.500
25617,9.750
25618,20.750
25619,16.250
25620,20.500
25621,11.000
25622,20.750
25623,12.000
25624,20.500
25625,16.000
25626,15.250
25627,12.000
25628,9.750
25629,20.750
25630,20.750
25631,12.750
25632,12.750
25633,20.750
25634,20.250
25635,17.500
25636,9.750
25637,20.250
25638,16.500
25639,12.500
25640,20.250
25641,16.750
25642,12.000
25643,13.250
25644,12.000
25645,16.000
25646,16.500
25647,12.500
25648,20.750
25649,16.750
25650,41.500
25651,20.750
25652,23.650
25653,14.500
25654,15.250
25655,16.500
25656,16.500
25657,14.750
25658,20.750
25659,20.250
25660,20.750
25661,12.000
25662,16.500
25663,16.750
25664,10.500
25665,15.250
25666,20.750
25667,12.000
25668,20.750
25669,18.500
25670,9.750
25671,16.000
25672,12.500
25673,16.250
25674,12.750
25675,18.500
25676,29.500
25677,20.500
25678,12.500
25679,23.650
25680,12.000
25681,12.000
25682,16.500
25683,16.000
25684,33.500
25685,12.750
25686,16.000
25687,11.000
25688,9.750
25689,20.750
25690,16.500
25691,20.750
25692,20.250
25693,14.500
25694,16.750
25695,14.750
25696,17.950
25697,16.500
25698,20.750
25699,16.750
25700,16.250
25701,12.750
25702,20.750
25703,16.500
25704,20.250
25705,16.500
25706,20.250
25707,20.500
25708,16.500
25709,20.500
25710,16.000
25711,25.500
25712,20.750
25713,16.000
25714,20.750
25715,16.500
25716,18.500
25717,12.000
25718,20.750
25719,16.500
25720,20.750
25721,12.000
25722,16.750
25723,18.500
25724,20.750
25725,20.250
25726,16.750
25727,16.500
25728,20.750
25729,18.500
25730,20.250
25731,12.000
25732,16.500
25733,20.750
25734,12.750
25735,12.000
25736,20.500
25737,9.750
25738,20.500
25739,20.750
25740,16.750
25741,16.750
25742,16.750
25743,12.000
25744,12.000
25745,18.500
25746,20.750
25747,23.650
25748,16.750
25749,23.650
25750,11.000
25751,20.750
25752,20.750
25753,16.750
25754,16.000
25755,16.750
25756,16.000
25757,15.250
